urn:cts:perslit:babataher.2beytiha:140	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۰"		شبی نالم شبی شبگیر نالم%ز جور یار و چرخ پیر نالم||گهی همچون پلنگ تیر خورده%گهی چون شیر در زنجیر نالم
urn:cts:perslit:babataher.2beytiha:141	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۱"		مو که آشفته حالم چون ننالم%شکسته پر و بالم چون ننالم||همه گویند فلانی چند نالی%تو آیی در خیالم چون ننالم
urn:cts:perslit:babataher.2beytiha:142	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۲"		مو کز سوته دلانم چون ننالم%مو کز بی حاصلانم چون ننالم||بگل بلبل نشیند زار نالد%مو که دور از گلانم چون ننالم
urn:cts:perslit:babataher.2beytiha:143	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۳"		دلم زار و حزینه چون ننالم%وجودم آتشینه چون ننالم||بمو واجن که طاهر چند نالی%چو مرگم در کمینه چون ننالم
urn:cts:perslit:babataher.2beytiha:144	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۴"		وای ازین دل که نی هرگز بکامم%وای ازین دل که آزارد مدامم||وای ازین دل که چون مرغان وحشی%نچیده دانه اندازد بدامم
urn:cts:perslit:babataher.2beytiha:145	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۵"		بیته بالین سیه مار به چشمم%روج روشن شو تار به چشمم||بیته ای نو گل باغ امیدم%گلستان سربسر خار به چشمم
urn:cts:perslit:babataher.2beytiha:146	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۶"		بیته گلشن چو زندان بچشمم%گلستان آذرستان بچشمم||بیته آرام و عمر و زندگانی%همه خواب پریشان بچشمم
urn:cts:perslit:babataher.2beytiha:147	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۷"		دلا از دست تنهایی بجانم%ز آه و نالهٔ خود در فغانم||شبان تار از درد جدایی%کند فریاد مغز استخوانم
urn:cts:perslit:babataher.2beytiha:148	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۸"		قلم بتراشم از هر استخوانم%مرکب گیرم از خون رگانم||بگیرم کاغذی از پردهٔ دل%نویسم بهر یار مهربانم
urn:cts:perslit:babataher.2beytiha:149	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴۹"		مو آن دلدادهٔ بی خانمانم%مو آن محنت نصیب سخت جانم||مو آن سرگشته خارم در بیابان%که چون بادی وزد هر سو دوانم
urn:cts:perslit:babataher.2beytiha:14	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۴"		ته دوری از برم دل در برم نیست%هوای دیگری اندر سرم نیست||بجان دلبرم کز هر دو عالم%تمنای دگر جز دلبرم نیست
